SPECTRUM DATA FILE
SpectrumCount:	10
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	input1_2	input1_1	input1_0	input0_9	input0_8	input0_7	input0_6	input0_5	input0_4	input0_3
Date:	2022-02-16T14:35:49.0865719+00:00	2022-02-16T14:37:41.3886999+00:00	2022-02-16T14:39:40.1929287+00:00	2022-02-16T14:40:46.5946066+00:00	2022-02-16T14:41:45.1953320+00:00	2022-02-16T14:42:53.9984644+00:00	2022-02-16T14:43:47.8998228+00:00	2022-02-16T14:44:49.8006079+00:00	2022-02-16T14:46:07.6025769+00:00	2022-02-16T14:47:17.8047664+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	5	5	5	5	5	5	5	5	5	5
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.1333683	0.122907	0.1094962	0.09269594	0.0801761	0.06888603	0.06179233	0.05199446	0.04075538	0.0296274
Temperature:	23.31226	23.31226	23.41406	23.41406	23.41406	23.41406	23.41406	23.41406	23.41406	23.31226
DiagramColor:	16711680	200	49152	16711935	42495	12632064	3368611	53970	65280	255
ProcessingSteps:	783	783	783	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10
861.0115	-4.31684	-5.78659	13.75945	11.71925	2.804839	21.03551	10.03374	12.65469	-20.79935	2.426953
861.3322	-3.464147	-7.70803	0.9351701	4.797677	-2.632744	7.271341	2.100982	3.353302	-25.25045	2.986202
861.6528	3.731199	-6.523076	-5.582591	7.212622	0.3505069	16.1834	-11.68925	-13.86643	-28.07697	1.531292
861.9734	-8.553471	-11.78788	3.113141	-5.014757	-9.68839	9.259795	-3.457488	-1.921069	-14.89779	-1.839788
862.294	-26.15046	-2.790201	16.76481	12.13868	-10.20881	11.31463	12.09212	1.615586	-8.545556	-0.7598214
862.6146	-23.55828	8.699732	19.18241	6.720644	-13.67937	5.603382	19.63275	1.189646	-22.12786	4.787751
862.9352	-15.35292	12.51474	18.90587	16.39324	-1.965598	20.41053	0.4047602	-0.2947383	-35.52722	6.101799
863.2557	-4.581236	3.265783	13.20569	-2.447583	-8.544978	16.04654	-10.69896	-0.312624	-10.12174	1.889411
863.5763	4.126133	-2.227575	9.7552	4.970822	-6.456554	14.57013	-9.659834	5.842228	-1.643313	16.50393
863.8968	11.35289	2.187405	-6.440745	4.689141	-23.48484	-0.6400905	6.077038	12.41386	-15.06802	12.49978
864.2173	16.93093	8.229625	-14.84023	17.66071	-3.374165	-0.8236892	6.263798	10.23246	-16.11272	12.1448
864.5378	14.29768	1.183235	-14.83178	0.8854941	7.836362	2.254222	5.522829	-4.070196	-16.73401	8.442718
864.8583	8.927841	1.088777	-0.3698805	24.36221	11.92127	7.362319	10.98638	-5.650364	-13.92803	11.2095
865.1788	-15.0508	-3.792259	1.391746	17.63469	-11.08208	-6.371782	18.55461	4.894209	-16.96483	12.24251
865.4992	-5.858195	-0.6342384	3.798227	22.2121	-10.57526	-8.80761	12.14452	17.08479	-13.66081	24.29003
865.8196	2.708276	-10.16848	2.829171	5.339466	4.26719	-8.346939	-7.287135	18.53872	-12.97252	10.75798
866.1401	9.080937	-16.34758	-10.92882	20.75698	4.678747	-10.38079	-2.163662	18.08765	10.09694	-14.88345
866.4605	-6.075807	-17.24316	-21.45573	0.9872022	-7.227341	-17.71582	0.9718989	17.52098	13.33829	-4.552176
866.7809	-8.785779	-6.836974	-5.92048	0.8842742	-16.78604	-5.050567	16.07348	27.74589	2.583533	12.24764
867.1013	0.6696233	2.096479	12.17027	11.96612	-11.18435	2.671892	0.1244865	19.60034	-7.936268	14.39224
867.4216	14.53017	12.36426	9.247561	8.824803	-16.11026	6.245027	6.57978	18.46311	-7.202664	7.37719
867.7419	20.23116	18.56597	15.80756	-17.66158	-12.42974	3.120799	-4.740551	8.020514	-7.092025	4.023772
868.0623	1.338246	-1.809144	19.97471	-14.96939	-2.586963	2.668	-9.05495	-0.07921349	1.272895	-4.086342
868.3826	-16.79972	-3.177451	0.4969963	-0.4900636	3.30301	-2.811905	-16.48203	-21.52912	11.50757	-14.80225
868.7029	-17.89717	3.374355	-11.62221	4.857353	8.042577	-4.855907	4.246105	-29.47364	3.808584	2.484655
869.0232	-4.31187	-5.146263	-5.19878	5.311352	5.495496	0.4686783	11.60592	-16.70805	-22.82959	2.584291
869.3435	3.924336	-17.18874	10.54204	27.12808	1.030782	15.43247	1.699464	-7.535826	-33.55665	5.404869
869.6638	20.58023	-21.54059	0.4212206	19.90965	-3.238714	13.92436	-11.9098	0.67052	-36.86523	-7.60904
869.984	18.32219	-8.22473	-3.213482	5.767655	-2.676552	18.00217	-14.45442	-0.1919833	-22.8497	-2.158189
870.3042	-1.397432	-7.292465	-10.13981	-4.990965	-5.830273	20.98647	1.995939	5.462672	-12.74517	-3.275558
870.6245	-28.2395	-1.955837	-8.815969	3.137688	-5.957868	20.20345	15.01052	-4.652417	-15.8291	11.16346
870.9446	-9.301747	-14.70951	2.539541	-1.217655	0.8697517	6.706337	5.289313	-6.144892	-28.65491	10.3061
871.2648	7.865297	-12.22328	18.05624	-3.219773	-9.637116	5.077342	5.157242	12.9101	-24.6504	3.967327
871.585	9.905349	-3.500208	22.52764	8.899628	-22.26043	12.66207	12.76645	21.05803	-17.32967	-17.92377
871.9052	-7.313686	-5.480189	12.37995	12.84374	-18.11493	12.62775	14.477	14.25541	-11.86256	-15.615
872.2253	3.971003	-0.5380976	-7.908846	28.92925	-2.605685	12.65771	-13.30984	21.45083	-14.63078	-22.16225
872.5454	9.488322	4.879725	-6.894368	17.37375	6.525307	8.051775	-13.17962	38.23835	-4.529213	-13.66469
872.8655	8.128018	-12.13281	14.80877	27.08252	-1.671564	7.871921	-7.30458	23.14933	-22.35074	-23.13383
873.1856	3.053767	-34.26593	30.60385	22.58987	-12.14153	14.14737	4.980922	-0.9971122	-17.02945	-16.49923
873.5057	-4.009433	-30.96068	14.35811	26.4567	-0.3747927	15.60856	-16.87849	0.08186662	-11.34567	-2.172754
873.8257	-13.0129	-17.50077	12.8293	6.714365	-1.756431	5.554782	-14.99719	21.51532	21.17752	7.440081
874.1458	-13.01321	-6.359399	14.78139	5.393302	-11.83955	1.497704	-3.278287	11.84142	13.99232	-12.67478
874.4658	10.69316	6.430449	15.02227	6.149933	-23.49155	1.505693	15.65244	-3.381162	7.76235	-22.09883
874.7858	7.629693	-7.08763	6.840876	6.422025	4.027711	8.291091	0.6896876	-17.76827	-21.56931	-12.30255
875.1058	4.024556	-11.92919	3.387514	16.26694	17.7077	-6.308549	4.89687	-5.210166	-12.43115	0.337793
875.4258	-4.56588	-10.97924	-3.031237	13.86708	12.45405	-3.218459	-3.982385	-2.23076	-20.76391	-4.710017
875.7458	-6.692807	-5.318521	8.995078	1.778663	-6.093658	-2.262448	6.814575	19.58369	1.679367	-3.351744
876.0657	-9.264973	-5.205981	13.30697	-7.765008	-21.50452	10.19447	2.602749	27.402	-7.859563	-11.79198
876.3857	3.731917	5.30039	11.82114	-1.746851	-11.3194	9.824579	8.36413	34.13324	4.426936	-6.51144
876.7056	13.25892	7.926466	6.55799	9.456669	-19.49397	9.304115	-8.074781	22.74935	-10.20575	2.819392
877.0255	7.401283	-1.312751	3.893363	9.934389	-15.3119	5.773772	-0.4526911	16.87983	-3.217231	11.94953
877.3454	2.808848	-8.871775	-4.223952	20.96559	-7.823895	9.311333	2.647583	9.367751	-2.53866	13.3472
877.6653	3.995187	-23.073	5.495852	5.418408	4.425209	7.760683	-4.296675	1.763369	5.406582	5.378027
877.9852	1.506916	-18.2389	2.119719	-5.515949	0.2355853	-2.301055	-10.71362	-2.41016	-9.704697	-4.061914
878.305	-4.473337	-4.016346	2.780859	-16.32708	-1.433451	-8.768533	-3.65539	3.031693	-19.4742	-2.134724
878.6249	-5.903726	0.85	-7.121368	-7.445131	-3.217956	-16.53598	-2.608648	2.491692	-16.64374	1.888127
878.9447	-11.3961	-7.052028	3.055331	6.03102	-14.13521	-6.246802	-8.306105	-0.2896916	-17.45632	-4.155636
879.2645	-9.233552	-12.86699	-7.085157	12.17532	-11.34505	15.50412	-13.86452	7.880036	-15.28497	-12.50808
879.5843	-6.686396	-0.7266353	-5.185955	12.52238	-3.608145	15.93887	-10.79232	12.34595	-15.95043	-7.608398
879.9041	14.40038	4.190836	-11.27355	-1.213901	3.363009	-0.5635704	-14.4135	-2.627699	-21.8647	-4.960059
880.2238	14.07608	2.292822	1.204382	6.204741	13.10704	-0.8695047	-5.91798	-17.80433	-24.63853	-2.817215
880.5435	3.03148	-5.646894	2.167392	-1.658109	11.52816	1.713998	5.562287	-10.58565	-6.786862	-4.983106
880.8633	-10.89053	4.248345	5.849027	-16.11719	-4.465533	-9.002277	10.79005	10.04632	4.321988	9.656417
881.183	-9.926269	4.854587	8.28186	-21.67289	-18.2344	-4.24776	17.16449	24.80358	-10.31157	8.967187
881.5027	-20.6507	-1.491577	22.11796	-4.404115	-8.272711	13.07889	7.65757	15.30247	-17.50356	2.674094
881.8224	-14.72321	-17.19152	17.11105	3.712338	-0.4217593	17.88167	-7.425532	0.02992227	-23.66211	-3.043485
882.142	12.97417	-14.13201	3.249133	-1.078536	-16.64729	9.563516	-12.00389	-15.2926	-19.0602	9.406418
882.4617	15.51146	-4.82418	-0.8821596	-5.735458	-20.9585	3.902856	-2.43833	-8.692035	-9.216887	14.12955
882.7813	-4.61113	0.2196915	8.485127	-0.9123628	-9.719501	9.239634	-0.4465727	-0.4409538	5.725529	12.93005
883.101	-12.22418	-0.277307	10.35384	-9.024032	8.09405	9.740824	-5.362916	15.78112	-12.90139	13.93563
883.4205	10.73222	-8.141209	1.058193	-0.8652958	-3.761445	13.20879	0.2145134	21.03461	-31.48717	9.024414
883.7402	11.31898	-3.085352	-5.848038	-4.761765	-12.0794	2.17059	7.858328	13.87228	-30.55492	-3.246178
884.0598	7.188575	5.436003	-2.775434	5.92289	-18.72048	0.2420686	1.801215	-3.528551	-17.00764	-6.341518
884.3793	-1.960069	3.188263	-2.117794	6.435794	-19.17727	1.031144	-7.608091	-7.016797	-15.11552	-11.06765
884.6989	-6.560251	-25.64645	2.119127	24.24034	-3.475136	20.58614	-25.70523	14.48479	-18.35575	4.828404
885.0184	-16.0159	-31.42969	-7.976342	13.05274	-4.202604	10.55905	-20.58889	17.4366	-20.31888	3.421763
885.3379	-20.48022	-22.2624	-0.2984737	9.885387	-3.387888	1.351665	-8.137391	10.65383	-23.82397	13.11048
885.6574	-13.67325	-4.968894	0.2335237	-8.747943	-10.8271	-9.152271	3.830059	3.316675	-16.11702	4.356682
885.9769	-5.909043	-13.67083	10.94334	-0.6567615	-14.70585	-7.770101	9.434134	8.384704	-3.161281	3.263156
886.2963	-0.3264683	-6.693364	-4.421254	1.239585	-15.45921	-12.37374	6.668527	15.96374	0.07690461	-8.830623
886.6158	10.07983	5.285498	10.71512	14.67486	-4.583694	-6.427303	3.113294	19.71948	-17.10509	-9.152971
886.9352	7.753639	17.38758	20.35158	4.281637	2.404099	-13.50503	-19.41022	9.820581	-34.94125	6.764258
887.2546	-5.401621	10.67606	16.87006	0.3719406	-1.227528	-13.71012	-15.47423	4.401915	-16.34113	18.61744
887.574	-18.21787	1.318491	4.349547	-3.361274	3.53231	-8.991756	3.701505	7.167946	-2.986279	23.87923
887.8934	-10.34046	-6.745737	-5.520799	-2.584829	3.980114	-3.04637	23.47617	17.03267	-2.634386	17.10798
888.2128	-8.160219	-16.93181	-7.206651	0.3103614	7.529527	0.4472637	12.25394	14.66666	-17.18189	5.71423
888.5322	-4.658998	-12.05529	-4.328962	-1.210923	-7.619587	6.988825	6.584013	21.49551	7.491226	-2.081668
888.8516	-1.62082	-14.67381	3.251359	4.134309	-17.60024	0.7328148	6.484512	16.90507	5.232227	0.7434709
889.1709	7.406669	-12.59885	-7.554277	5.16726	-19.64181	3.277974	9.644395	5.067391	3.730865	4.161663
889.4902	0.9645758	1.037386	-11.29231	1.657664	-3.360689	14.78911	2.162086	-5.26614	-13.30235	-8.40286
889.8095	-1.275612	12.90546	-6.843969	-3.257271	-3.08782	26.66809	-4.083123	-0.7191968	-4.060229	-6.679451
890.1288	-5.733096	-3.217736	-4.767847	0.9748432	5.65845	19.84861	-3.116748	9.390125	-12.2542	3.191839
890.4481	-14.97268	-12.1571	-2.009111	5.832899	18.63381	17.54059	-6.118827	9.76736	-6.824569	9.71716
890.7673	-12.03838	-2.27967	6.325158	0.1122337	15.45638	10.3205	-5.325121	8.363826	-4.578983	-6.375656
891.0865	1.797724	15.03783	5.322014	-3.409187	2.621274	7.294646	-4.877122	4.905674	4.269753	3.227805
891.4058	5.623214	11.1897	7.38514	-2.675764	-21.3852	5.646856	6.887973	7.300169	-0.04571693	6.678878
891.725	1.03623	-3.322392	12.15866	-5.485956	-26.7714	-9.494129	19.6706	0.7357262	-3.3058	7.085896
892.0442	-6.367782	-14.76732	1.250304	-14.83019	-24.36923	-22.49104	17.38187	6.93057	-6.790368	-4.474735
892.3633	6.352269	7.67397	-7.876845	-8.860682	-5.696406	-14.15799	-4.451898	15.47059	-13.70599	3.388756
892.6826	-0.7080261	11.43487	-12.98803	8.467905	-1.931157	17.09418	-23.48025	18.53913	-34.46994	-7.10978
893.0016	2.972379	7.797286	-3.972594	11.5024	2.827344	12.56565	-5.082432	11.03038	-24.95498	-10.95098
893.3208	-4.018503	-13.4925	-1.933025	9.753164	4.395532	9.337584	13.01644	25.00133	-18.66046	-10.23523
893.64	6.096085	-3.658244	10.8613	-7.734683	8.193741	6.160045	21.95535	12.51468	-11.71944	3.657171
893.959	-1.647347	1.258452	16.12685	-5.056801	7.728756	18.07786	1.522531	14.69965	-34.32465	8.330901
894.2781	-0.1001571	6.776927	9.175042	-2.498149	-0.3283519	23.97081	3.88223	6.176454	-12.06263	6.889579
894.5972	-3.337365	1.776832	5.060859	12.33529	-6.887784	23.68034	6.251301	12.24263	-15.02949	-3.484849
894.9163	-1.725359	-4.705504	4.484091	-1.715278	-6.760389	-3.087208	18.42343	1.16317	-13.67595	0.280957
895.2353	-5.718853	-1.932817	0.3918129	-7.805713	-4.344203	-14.40386	5.555262	11.43308	-20.3105	-8.751032
895.5543	-2.400006	-3.731048	16.70083	4.838907	0.8468411	3.839061	11.55231	13.94424	4.979153	-9.302288
895.8734	-6.230207	-7.329968	19.92482	10.16726	-2.851538	4.059775	17.41175	6.457604	9.355607	-19.50656
896.1923	-4.975748	-5.468394	17.63386	21.10191	1.489361	-4.336162	23.55942	3.36991	-7.572303	-20.22932
896.5113	2.251181	8.421405	-14.61327	13.88877	-10.78636	0.08282083	-0.6379158	-5.087626	-9.693633	-16.76974
896.8303	11.22336	24.79354	-1.329976	14.59767	-1.409817	-1.157289	-18.89587	6.027394	11.404	3.264997
897.1492	2.063736	14.7007	4.660653	4.233478	3.568731	5.410085	-16.7514	10.75529	9.832651	13.04506
897.4681	-11.57951	5.951571	10.72612	21.47983	17.06907	12.1877	0.8556259	8.916694	-6.479542	5.233091
897.787	-2.90151	-2.661523	-3.759777	14.18345	25.11699	0.6270919	-6.722373	-5.424486	-9.405784	10.00114
898.106	2.115136	-1.630524	-5.599229	14.04905	22.81668	-8.222475	-2.89206	-8.818925	-3.880666	7.107129
898.4249	-9.46191	-0.6867709	-0.4074356	13.51059	17.52474	-1.084634	3.959923	0.1488643	-11.69999	14.91161
898.7437	-13.19719	-5.673432	-0.6027602	18.911	12.13698	0.241083	5.347921	14.06641	-11.41894	10.1828
899.0626	7.978466	4.960558	3.429056	7.935078	38.58226	-8.75331	-1.553087	22.29101	-9.321329	4.060895
899.3814	17.61811	5.791384	3.95379	-0.9123669	31.7602	10.7988	6.100982	13.43137	-16.70077	-11.23196
899.7003	-5.017402	-9.715522	-4.39503	-1.969426	8.681258	19.52943	4.853666	5.381816	-19.75548	-16.92242
900.019	-11.89223	-20.92671	-5.529505	-4.234479	-8.098992	12.42132	5.670218	20.06609	-15.93273	-20.6572
900.3378	-9.639668	-8.330006	8.163677	-14.97998	-11.50005	16.31817	5.572841	20.84459	-9.149913	-26.24972
900.6566	-4.597465	18.08902	19.42383	-12.40387	-6.349054	20.85011	23.91953	16.5706	-9.30147	-21.5054
900.9754	-15.72732	-1.489767	12.79742	-1.033931	4.742544	19.23346	10.64913	-1.566927	-22.96426	-23.12216
901.2941	-14.4136	-17.96263	15.18459	4.084876	25.41504	8.721763	0.9520658	-2.230988	-38.18451	-14.48956
901.6129	-17.04092	-19.44818	7.766675	-2.820251	9.833426	12.79317	-17.55113	-2.156199	-39.405	-8.289035
901.9316	-18.544	3.468814	-3.452926	-5.786043	-12.49138	6.444409	-4.58379	10.16479	-20.52238	-8.928321
902.2503	-5.603631	-1.65793	-0.3930572	-4.925472	-2.219145	-1.343861	3.894093	3.827406	-23.34571	-15.78129
902.569	3.000283	-4.015565	15.03259	-5.64922	-1.058898	-9.183016	8.0465	-3.138084	-23.94085	-15.00864
902.8876	5.298173	-2.204152	14.61925	0.7071782	-4.074776	7.518483	6.139151	-0.9760843	-19.06349	-9.484514
903.2063	-1.910939	-1.225481	8.007964	-1.77556	-22.25613	-9.281305	-7.035479	12.92409	1.558321	-8.811761
903.525	3.096799	-3.420088	3.567802	-2.333422	-11.3247	-18.37074	-5.467215	16.63276	2.830242	-5.979018
903.8436	14.24135	-2.767842	-1.116628	-8.919723	2.098782	-18.4189	-1.273482	18.88507	2.595747	-3.393569
904.1622	12.78878	-12.28879	-7.893254	-10.16469	12.54227	8.69557	-4.62248	17.91258	-3.115208	-8.086789
904.4808	9.801352	-18.50312	-4.589585	0.08402512	2.023268	2.878076	-20.64771	14.34717	4.799915	-0.2690707
904.7994	5.884918	-10.85989	2.90882	11.40502	-13.62645	3.949993	-20.37943	5.054679	-12.90816	6.037863
905.1179	15.37682	-0.2946555	7.625126	3.289443	-3.450426	11.40102	10.87559	6.615491	-20.23237	9.758008
905.4365	-5.329639	2.456109	10.77563	-7.790718	0.1415941	4.176433	22.14054	5.402761	-22.03823	-1.494252
905.755	-0.3467284	7.012608	15.49957	-0.752989	-8.691525	-5.715648	17.45002	-2.571901	-13.12319	-4.456878
906.0735	-0.7627884	-1.992808	13.69997	17.54611	-24.41985	-13.38877	-13.85953	-0.4547187	-16.68493	-17.8401
906.392	6.282467	-9.055718	17.95151	19.56248	-16.62683	-0.7015325	-14.53351	8.860886	-13.16653	-23.4787
906.7105	-17.63905	-23.9835	20.982	11.68542	-9.41244	11.83376	-8.550754	19.54908	-14.37836	-21.52652
907.029	-16.16142	-19.99216	4.275835	5.14253	1.559689	22.53616	12.3935	28.98981	-22.67193	-11.56037
907.3474	-15.8469	-11.50443	-10.90283	3.025788	1.477083	14.25019	16.142	34.92264	-5.76878	-3.460533
907.6659	-5.323908	3.457353	3.096151	0.2649414	14.58699	7.865276	27.74657	18.44811	5.436014	10.39395
907.9843	-1.566255	5.324216	13.7451	0.379814	9.998784	-2.011934	18.05653	6.729011	4.365657	14.48669
908.3027	10.379	0.14237	16.36422	2.681449	6.05597	0.9936401	-0.7734564	0.01360293	-3.330281	0.3591518
908.6211	17.99616	-9.526214	13.21759	2.517327	-9.292079	1.804869	-10.67032	11.86676	-12.88681	-11.32581
908.9395	14.55506	-13.64615	10.97024	-0.7128778	6.895069	15.71788	4.905356	18.42858	-23.7588	-14.65788
909.2578	1.151102	-12.93635	2.760877	3.923613	-0.6547994	20.89725	4.334087	13.16711	-23.499	-9.871582
909.5762	-8.42498	-15.32101	11.35774	10.4244	-16.50359	28.00365	-0.4283418	-1.88345	3.084848	-3.793959
909.8945	-3.261926	-19.16828	7.767982	13.866	-17.37243	13.07204	-4.692221	-2.875021	2.282686	-0.8704938
910.2128	3.906828	-21.336	-3.302808	8.16319	4.504916	2.952167	8.017095	-16.22696	1.784724	-10.18071
910.5311	3.265089	-8.980016	-11.59089	3.592283	-3.844356	4.93941	4.901008	-18.76292	-7.535984	-10.93831
910.8494	15.24459	-4.073556	-4.444208	0.5594286	-3.819548	-0.03427824	4.979352	-5.638054	6.877432	-5.406376
911.1677	10.03467	-2.635222	3.155586	-1.368067	5.63011	-6.92876	-15.1815	18.41012	2.632826	4.070857
911.486	9.602368	-9.835034	12.21198	10.88205	8.755827	-0.3663149	-17.21249	7.465993	7.175391	-5.927442
911.8042	-20.77208	2.215897	10.43106	19.34964	-1.63924	13.65223	-28.48592	-13.5166	-7.346246	-10.90399
912.1224	-26.54957	22.27398	16.08894	9.403903	1.177704	14.73735	-6.848431	-21.37809	-5.198402	-4.302623
912.4406	-25.76414	24.83254	10.61306	0.0105039	0.5710163	6.919161	-7.00191	-4.283062	-12.53269	-9.410631
912.7588	4.173185	11.59395	8.116199	9.839218	-2.596472	4.541547	9.982498	17.83523	-4.791279	-6.610519
913.077	0.5309607	0.9279795	6.057847	14.65314	-5.785111	1.70148	4.37747	19.51808	-16.51501	-9.640039
913.3951	2.834635	-0.6309718	17.15369	7.286813	1.849494	5.353778	11.73024	1.347471	-8.977224	3.905175
913.7133	4.806766	-2.820394	7.659623	12.09949	15.23969	4.434756	-9.834195	-0.2394199	2.328119	-15.94863
914.0314	19.3012	-2.778506	2.93455	11.64765	18.00234	14.22418	-15.10028	12.89285	1.154615	-25.38488
914.3495	10.35216	-10.91429	-3.388833	9.24589	3.490635	12.87652	-19.17983	21.18657	-7.289944	-30.04008
914.6676	10.69204	-14.7008	-0.4415255	7.2098	0.5884278	13.93643	-6.133325	21.76984	-11.47978	-12.99425
914.9857	18.89779	-23.43494	-0.9470391	8.177192	2.048515	7.998557	-3.877328	24.36435	-3.941802	6.598089
915.3038	26.51374	-23.76923	5.185612	-7.301422	3.444865	12.72006	0.6302144	11.06922	-20.71381	6.640597
915.6218	17.46799	-24.90362	4.288688	-2.770079	-3.395998	3.797955	3.738245	-5.333785	-16.50679	-10.2816
915.9398	4.215156	4.699122	8.038651	8.107938	1.034897	-9.930079	1.928998	9.252117	0.9883615	-4.472894
916.2579	3.15002	21.12508	7.11426	2.06882	-3.174659	-4.88683	-13.90527	9.86839	12.46318	-0.4289759
916.5759	0.5204059	21.20387	13.49314	-5.788504	13.47902	8.692509	-22.31566	-4.885158	-5.707905	2.645857
916.8939	-4.085499	6.816337	14.25917	1.024274	10.18082	25.93371	-13.02932	-2.548428	-26.43668	-2.028851
917.2118	-7.909853	6.244496	11.70333	2.258927	4.398476	9.585225	-11.92222	14.88346	-16.68777	11.0276
917.5298	-7.659226	5.507296	-4.554455	-10.35571	-19.29092	9.639493	0.5541015	1.673677	-5.170292	-3.719503
917.8477	-1.026656	7.435782	3.494604	-12.94485	-7.650163	6.225133	14.02616	0.6224716	-14.01965	-7.841225
918.1656	-3.982894	0.3446335	-0.1875395	0.6806117	-10.8284	13.37006	9.286702	16.60327	-29.86427	-7.493067
918.4835	-9.63772	-1.98537	7.737789	0.1051119	-12.98005	0.4591552	0.9783005	31.68001	-24.21865	-3.991839
918.8015	-0.5761321	-10.00196	17.94776	-7.364372	-11.89628	-5.93619	8.312569	10.35571	-7.958925	-2.859738
919.1193	4.651765	4.744578	34.97287	-4.184005	5.319343	-8.00469	22.66866	5.521918	0.5379309	20.26032
919.4372	-5.226716	6.743551	21.5532	13.37825	4.291169	-7.75814	8.467587	0.06493472	-6.028089	27.85933
919.755	-15.55937	4.077759	14.26293	14.25965	0.898959	-16.80821	-1.870657	11.71264	-21.22305	11.9989
920.0729	-9.3424	-12.54757	8.160766	3.0591	12.15775	-12.44819	-14.63323	15.23041	-24.43414	-5.383929
920.3907	-3.829795	-19.15532	17.17806	11.43018	24.87099	0.9459135	-11.05046	21.55713	-17.84124	-5.217383
920.7085	2.539774	-9.05163	19.9309	7.218242	22.88276	11.43736	-10.23677	25.80653	-27.81676	1.940709
921.0262	2.433713	7.655744	22.80929	14.51053	13.95606	3.556297	2.946967	24.73575	-11.51681	-0.2472101
921.3441	6.121442	3.808177	6.17909	11.45627	-0.9594035	-2.78108	1.828886	12.89619	-15.52092	-4.537988
921.6618	7.187024	-8.752256	-4.444708	6.616416	-2.152067	-13.48397	-1.024998	15.19554	-1.608533	-14.5084
921.9795	8.342696	3.149071	3.914088	-26.05661	-1.661392	-11.21275	-11.68728	9.50602	-17.7888	-26.2613
922.2972	4.519162	16.6643	22.06121	-12.84244	5.997581	-10.05522	-7.484354	7.688585	-9.407378	-26.28878
922.6149	-12.86459	7.680907	16.00093	-15.95331	-5.830184	-3.419729	1.52345	0.8945937	-7.987727	-18.51424
922.9326	-10.671	-11.25982	-6.458617	-14.04847	-10.63856	5.204378	1.039153	8.125952	-1.712395	-8.353878
923.2503	-17.08545	-21.23586	-8.507636	0.5956092	-15.57755	19.0357	-8.067698	7.353667	-14.73463	-6.649065
923.568	4.071345	-22.40138	-5.44684	40.8807	-4.940612	10.6574	-8.624634	7.326677	-25.74216	1.490611
923.8856	-4.057086	-19.44212	4.608846	40.27371	-7.823522	4.757748	13.43341	16.61989	-8.023167	-0.5541717
924.2032	-11.92705	-6.463817	13.3294	7.051778	-7.691499	12.73389	8.189334	14.69774	1.183967	-10.04311
924.5209	-29.87417	-5.818596	16.3008	-17.17041	-15.04359	12.46953	-14.40652	23.8428	-10.16639	-23.54773
924.8384	-7.87555	-6.488066	13.6209	-15.59836	-7.974852	-3.548494	-32.49659	25.60749	-18.97027	-18.13504
925.156	3.956384	-13.88976	13.77635	7.408318	-18.40359	-8.146755	-17.81758	36.5894	-27.0854	-13.05706
925.4736	11.72946	-9.989672	7.633088	11.35479	-5.65695	4.740829	2.545496	14.03806	-18.32049	-1.587472
925.7911	0.7204075	-22.90707	2.924271	1.199432	-2.073651	16.37827	15.72288	-7.09751	-17.16706	7.747893
926.1086	-10.62233	-18.26884	14.99301	9.25105	1.329522	28.9872	22.76994	-0.8617451	-16.39579	8.271708
926.4262	-16.8231	-20.0025	15.76236	20.84888	-14.22663	38.68716	12.14212	6.764047	-27.45389	-7.281417
926.7437	-5.852839	-9.54818	1.884394	24.55169	-8.078452	33.46963	13.19004	7.017357	-21.59108	-8.557059
927.0612	-10.32492	-8.751115	-2.60441	2.087285	-8.241232	19.15232	7.811042	3.050454	-16.28057	-4.566142
927.3787	4.405941	5.429635	2.894623	-4.308302	-7.558443	13.3546	2.756984	2.221553	-14.14478	0.6431642
927.6961	11.54182	4.495437	4.792118	0.05151639	-9.910748	12.73375	-16.79195	4.920308	-24.69716	-1.095536
928.0135	12.25347	2.980824	5.512835	11.75007	-4.030686	4.858021	-10.69698	14.14626	-25.25888	8.373103
928.3309	-5.434952	-14.52057	10.16448	6.390363	-4.700717	-10.48442	-11.06502	9.524831	-16.97565	-0.1768556
928.6484	8.740875	-1.025752	9.29917	2.742987	-2.767231	-11.79742	-5.038733	-5.488713	-4.183908	-3.06942
928.9658	7.311116	11.28175	1.213842	11.6735	-3.817261	-7.693643	1.489179	-11.54026	-6.133176	0.6745396
929.2831	13.54085	18.82383	-10.78977	18.92628	8.204894	4.848773	8.689567	-3.403852	-14.42572	6.342411
929.6005	10.79724	0.2277306	-15.79494	6.733702	10.66792	22.25507	-3.419158	9.166512	-23.84554	-3.308608
929.9178	11.65497	-1.941129	-1.053556	-11.92995	2.465158	19.72123	-8.696295	8.737464	-22.26738	-19.35021
930.2352	6.485734	6.120033	5.955142	-10.34535	-15.81104	7.701714	-14.96869	10.70689	-17.76186	-8.356655
